activity_id,user_id,department,user_role,system_name,privileged_access,successful_logins,failed_logins,after_hours_events,sensitive_records_accessed,distinct_locations,primary_country,activity_timestamp,synthetic_anomaly_label
A011547,U0182,Procurement,Finance Analyst,PAYMENTS,0,21,0,0,201,1,Sri Lanka,2026-06-12T05:18,0
A011548,U0497,Finance,System Administrator,EMAIL,1,19,3,1,3,1,Sri Lanka,2026-08-18T08:39,0
A011549,U0501,Procurement,Database Administrator,DATA-WAREHOUSE,1,15,3,0,114,1,Sri Lanka,2026-07-06T19:25,0
A011550,U0571,Legal,Standard User,ERP-PROD,0,5,0,0,83,1,Sri Lanka,2026-08-05T13:24,0
A011551,U0132,Human Resources,Standard User,FILE-SHARE,0,16,1,0,149,1,Sri Lanka,2026-07-22T14:24,0
A011552,U0878,Customer Support,Database Administrator,DEVOPS,1,23,2,2,281,1,United Kingdom,2026-08-09T01:44,0
A011553,U0452,Finance,Developer,PAYMENTS,0,14,2,1,88,1,Sri Lanka,2026-07-24T02:20,0
A011554,U0575,Operations,Contractor,HRIS,0,1,1,1,73,1,Sri Lanka,2026-06-30T21:26,0
A011555,U0666,Procurement,Support Agent,DEVOPS,0,8,0,4,323,1,United Kingdom,2026-07-22T06:59,0
A011556,U0063,Operations,Database Administrator,HRIS,1,10,0,0,149,1,Sri Lanka,2026-06-04T09:36,0
A011557,U0226,Operations,Standard User,FILE-SHARE,0,2,4,1,220,2,Sri Lanka,2026-07-03T18:27,0
A011558,U0887,Information Technology,Finance Analyst,HRIS,0,11,4,0,142,1,Singapore,2026-08-06T19:13,0
A011559,U0675,Human Resources,Developer,HRIS,0,16,0,0,48,1,Sri Lanka,2026-08-13T04:14,0
A011560,U0845,Procurement,Standard User,DEVOPS,0,29,1,0,311,1,Sri Lanka,2026-06-19T03:37,0
A011561,U0254,Finance,Support Agent,FILE-SHARE,0,11,1,0,89,1,Germany,2026-08-08T01:47,0
A011562,U0735,Legal,Developer,HRIS,0,1,0,4,86,1,Sri Lanka,2026-08-13T06:10,0
A011563,U0878,Legal,Standard User,DATA-WAREHOUSE,0,20,0,0,77,1,Sri Lanka,2026-06-18T22:59,0
A011564,U0192,Sales,Finance Analyst,FILE-SHARE,0,10,4,0,39,1,Sri Lanka,2026-06-16T14:00,0
A011565,U0021,Operations,Standard User,HRIS,0,12,0,0,168,1,Singapore,2026-08-29T08:07,0
A011566,U0456,Finance,Developer,DATA-WAREHOUSE,0,5,2,0,268,1,Sri Lanka,2026-06-21T10:49,0
A011567,U0537,Information Technology,Standard User,CRM-CLOUD,0,2,0,0,111,1,Sri Lanka,2026-07-25T09:49,0
A011568,U0890,Procurement,Finance Analyst,ERP-PROD,0,10,0,2,44,1,Sri Lanka,2026-08-14T12:16,0
A011569,U0074,Sales,Standard User,CRM-CLOUD,0,26,0,1,49,1,Sri Lanka,2026-06-22T17:58,0
A011570,U0140,Operations,Standard User,CUSTOMER-PORTAL,0,10,1,1,63,1,Sri Lanka,2026-07-31T06:47,0
A011571,U0800,Operations,Database Administrator,DEVOPS,1,14,0,1,182,1,Sri Lanka,2026-06-26T11:43,0
A011572,U0055,Human Resources,Contractor,DATA-WAREHOUSE,0,27,0,0,194,1,Sri Lanka,2026-09-01T11:22,0
A011573,U0775,Legal,Finance Analyst,DATA-WAREHOUSE,0,6,0,0,58,1,Sri Lanka,2026-06-09T08:03,0
A011574,U0080,Procurement,Finance Analyst,PAYMENTS,0,13,3,1,307,2,Sri Lanka,2026-07-19T06:47,0
A011575,U0429,Operations,HR Specialist,DEVOPS,0,20,0,0,87,1,Sri Lanka,2026-07-14T12:56,0
A011576,U0817,Human Resources,Standard User,DEVOPS,0,20,1,0,34,1,Sri Lanka,2026-06-15T15:20,0
A011577,U0040,Information Technology,Database Administrator,FILE-SHARE,1,10,1,0,164,1,India,2026-08-29T04:32,0
A011578,U0597,Operations,Developer,HRIS,0,12,2,0,250,2,Sri Lanka,2026-08-28T16:14,0
A011579,U0111,Finance,Developer,CRM-CLOUD,0,13,0,0,62,2,Sri Lanka,2026-06-23T09:30,0
A011580,U0297,Operations,Standard User,DEVOPS,0,4,2,1,59,2,Sri Lanka,2026-07-19T15:52,0
A011581,U0795,Sales,Finance Analyst,PAYMENTS,0,25,0,0,75,1,India,2026-08-10T01:13,0
A011582,U0672,Information Technology,Contractor,FILE-SHARE,0,7,2,1,132,1,Sri Lanka,2026-07-27T10:26,0
A011583,U0064,Finance,Standard User,CRM-CLOUD,0,4,0,1,49,2,Sri Lanka,2026-06-16T15:31,0
A011584,U0101,Sales,Finance Analyst,PAYMENTS,0,7,0,1,40,1,Singapore,2026-06-08T07:47,0
A011585,U0282,Customer Support,Contractor,CUSTOMER-PORTAL,0,20,2,0,539,1,Sri Lanka,2026-07-05T10:57,0
A011586,U0351,Human Resources,Standard User,DATA-WAREHOUSE,0,17,1,2,160,1,Sri Lanka,2026-08-22T00:32,0
A011587,U0338,Sales,Contractor,CRM-CLOUD,0,3,2,0,460,1,Sri Lanka,2026-06-23T18:59,0
A011588,U0165,Legal,Standard User,ERP-PROD,0,9,2,0,124,2,Sri Lanka,2026-07-31T20:37,0
A011589,U0184,Sales,Developer,DATA-WAREHOUSE,1,1,2,1,175,1,Sri Lanka,2026-06-05T23:47,0
A011590,U0297,Customer Support,Standard User,CRM-CLOUD,0,17,1,0,32,1,Sri Lanka,2026-08-27T05:25,0
A011591,U0854,Procurement,Standard User,FILE-SHARE,0,7,1,1,33,1,Singapore,2026-07-09T19:29,0
A011592,U0389,Information Technology,Standard User,CUSTOMER-PORTAL,0,11,0,1,101,1,Sri Lanka,2026-06-25T11:22,0
A011593,U0349,Operations,Standard User,FILE-SHARE,0,10,3,2,190,1,Sri Lanka,2026-08-10T09:23,0
A011594,U0298,Finance,Standard User,FILE-SHARE,0,10,2,1,120,1,Sri Lanka,2026-06-04T21:03,0
A011595,U0137,Human Resources,Finance Analyst,DATA-WAREHOUSE,0,13,0,0,67,1,Sri Lanka,2026-06-15T04:38,0
A011596,U0897,Operations,HR Specialist,CUSTOMER-PORTAL,1,164,2,0,46,2,Sri Lanka,2026-08-25T06:03,1
A011597,U0711,Legal,Developer,HRIS,0,7,0,1,395,1,Sri Lanka,2026-06-21T17:28,0
A011598,U0823,Finance,Contractor,CUSTOMER-PORTAL,0,9,0,0,300,1,Sri Lanka,2026-07-30T07:58,0
A011599,U0849,Legal,Finance Analyst,HRIS,0,8,2,0,29,1,Sri Lanka,2026-06-08T03:50,0
A011600,U0168,Legal,Finance Analyst,FILE-SHARE,0,7,5,0,32,1,Sri Lanka,2026-08-25T19:35,0
A011601,U0389,Legal,Developer,EMAIL,0,9,0,1,171,1,India,2026-08-17T13:21,0
A011602,U0010,Customer Support,Developer,ERP-PROD,0,23,5,1,9,1,United Kingdom,2026-08-10T07:37,0
A011603,U0596,Legal,Support Agent,EMAIL,0,9,1,2,175,1,Singapore,2026-07-10T00:38,0
A011604,U0416,Procurement,Finance Analyst,CRM-CLOUD,0,3,0,1,16,2,Sri Lanka,2026-06-09T21:37,0
A011605,U0532,Human Resources,Standard User,FILE-SHARE,0,7,3,0,8,1,Sri Lanka,2026-07-08T01:11,0
A011606,U0326,Procurement,Standard User,DEVOPS,0,1,2,28,92,1,Sri Lanka,2026-07-19T02:45,1
A011607,U0803,Operations,Finance Analyst,DEVOPS,0,11,1,0,249,1,Sri Lanka,2026-07-03T03:14,0
A011608,U0310,Customer Support,Database Administrator,HRIS,1,15,2,1,94,1,Sri Lanka,2026-06-12T23:58,0
A011609,U0735,Customer Support,Contractor,HRIS,0,19,2,0,53,1,Sri Lanka,2026-06-12T23:37,0
A011610,U0840,Information Technology,Finance Analyst,DATA-WAREHOUSE,0,22,3,0,41,1,Sri Lanka,2026-06-06T21:39,0
A011611,U0607,Procurement,Standard User,CUSTOMER-PORTAL,0,1,1,0,128,1,Singapore,2026-07-06T08:35,0
A011612,U0542,Customer Support,Standard User,DATA-WAREHOUSE,0,18,2,0,97,1,Sri Lanka,2026-06-13T09:24,0
A011613,U0795,Finance,Database Administrator,CRM-CLOUD,1,18,0,1,34,1,India,2026-07-03T21:17,0
A011614,U0457,Legal,Developer,DEVOPS,0,15,1,1,28,1,India,2026-08-20T15:07,0
A011615,U0548,Human Resources,Standard User,PAYMENTS,0,1,1,0,32,1,Sri Lanka,2026-07-18T04:31,0
A011616,U0445,Procurement,Standard User,CRM-CLOUD,0,18,0,0,249,1,Sri Lanka,2026-08-08T19:37,0
A011617,U0548,Customer Support,System Administrator,CRM-CLOUD,1,2,7,1,55,1,Sri Lanka,2026-06-26T21:48,0
A011618,U0169,Legal,Standard User,DEVOPS,0,10,0,0,109,1,Sri Lanka,2026-06-09T18:49,0
A011619,U0457,Finance,HR Specialist,ERP-PROD,0,18,24,1,108,1,Sri Lanka,2026-07-03T14:50,1
A011620,U0095,Procurement,Standard User,DEVOPS,0,11,1,2,75,1,India,2026-07-22T06:39,0
A011621,U0769,Customer Support,HR Specialist,CUSTOMER-PORTAL,0,2,1,2,97,1,Sri Lanka,2026-06-20T18:24,0
A011622,U0716,Customer Support,System Administrator,CUSTOMER-PORTAL,1,8,1,0,370,2,Singapore,2026-07-11T19:24,0
A011623,U0242,Sales,Standard User,EMAIL,0,17,1,1,139,1,Sri Lanka,2026-07-05T18:03,0
A011624,U0107,Sales,Standard User,DATA-WAREHOUSE,0,15,0,42,54,1,Singapore,2026-06-16T03:26,1
A011625,U0529,Human Resources,Finance Analyst,PAYMENTS,0,9,1,1,104,1,Singapore,2026-07-05T00:15,0
A011626,U0494,Sales,Support Agent,CRM-CLOUD,0,8,1,0,559,2,Sri Lanka,2026-07-24T12:50,0
A011627,U0889,Finance,Standard User,FILE-SHARE,0,9,1,0,115,1,Sri Lanka,2026-06-10T13:22,0
A011628,U0410,Legal,Standard User,PAYMENTS,0,2,1,0,53,1,Sri Lanka,2026-06-12T12:59,0
A011629,U0514,Legal,Standard User,FILE-SHARE,0,1,4,1,402,1,Sri Lanka,2026-08-15T03:15,0
A011630,U0504,Legal,Support Agent,CRM-CLOUD,0,20,2,0,93,1,Sri Lanka,2026-08-29T00:45,0
A011631,U0049,Customer Support,HR Specialist,CUSTOMER-PORTAL,0,4,1,1,171,1,India,2026-08-17T11:55,0
A011632,U0656,Procurement,Contractor,ERP-PROD,0,21,2,0,250,1,Germany,2026-08-13T08:23,0
A011633,U0485,Operations,Standard User,HRIS,0,18,2,0,153,1,Sri Lanka,2026-08-08T20:49,0
A011634,U0782,Sales,Standard User,ERP-PROD,0,3,3,1,304,2,Sri Lanka,2026-08-23T09:15,0
A011635,U0368,Sales,Standard User,EMAIL,0,21,3,0,94,2,Sri Lanka,2026-07-17T22:42,0
A011636,U0538,Information Technology,Support Agent,HRIS,0,17,6,1,88,1,Sri Lanka,2026-07-20T03:59,0
A011637,U0644,Information Technology,Contractor,HRIS,0,1,2,1,483,1,United Kingdom,2026-08-14T05:40,0
A011638,U0225,Human Resources,Support Agent,FILE-SHARE,0,7,2,0,35,1,Sri Lanka,2026-08-25T01:24,0
A011639,U0489,Finance,Finance Analyst,DEVOPS,0,13,3,2,38,2,Sri Lanka,2026-08-05T23:59,0
A011640,U0165,Legal,Standard User,DEVOPS,0,9,1,1,131,1,Sri Lanka,2026-06-22T04:06,0
A011641,U0879,Legal,Standard User,PAYMENTS,0,17,2,0,202,1,Sri Lanka,2026-07-05T01:50,0
A011642,U0260,Sales,Standard User,EMAIL,0,11,1,0,20,1,Sri Lanka,2026-07-03T09:44,0
A011643,U0678,Operations,Standard User,DATA-WAREHOUSE,0,6,3,1,111,2,Sri Lanka,2026-08-03T10:59,0
A011644,U0673,Operations,Standard User,CRM-CLOUD,0,17,2,0,104,1,Sri Lanka,2026-08-29T17:46,0
A011645,U0761,Sales,Support Agent,FILE-SHARE,0,20,3,2,274,1,Sri Lanka,2026-06-09T22:28,0
A011646,U0507,Information Technology,Standard User,HRIS,0,11,3,0,18,1,Sri Lanka,2026-06-13T05:38,0
A011647,U0714,Information Technology,System Administrator,EMAIL,1,17,1,1,222,1,Sri Lanka,2026-07-11T13:58,0
A011648,U0590,Sales,System Administrator,HRIS,1,21,1,1,118,1,Sri Lanka,2026-06-07T04:20,0
A011649,U0509,Information Technology,Finance Analyst,DEVOPS,0,14,1,1,341,2,Sri Lanka,2026-08-19T12:36,0
A011650,U0794,Information Technology,Standard User,FILE-SHARE,0,4,0,1,68,1,Sri Lanka,2026-06-26T20:58,0
A011651,U0009,Customer Support,Support Agent,PAYMENTS,0,7,0,0,115,1,Sri Lanka,2026-08-02T07:22,0
A011652,U0682,Finance,Support Agent,HRIS,0,7,0,2,255,1,Sri Lanka,2026-07-04T16:11,0
A011653,U0404,Operations,HR Specialist,CRM-CLOUD,0,5,0,0,64,2,Sri Lanka,2026-06-15T15:10,0
A011654,U0599,Legal,Standard User,CUSTOMER-PORTAL,0,7,0,1,79,1,Sri Lanka,2026-08-28T09:45,0
A011655,U0540,Procurement,Standard User,HRIS,0,1,1,0,45,2,Sri Lanka,2026-07-14T14:24,0
A011656,U0535,Procurement,Support Agent,PAYMENTS,0,23,0,1,267,1,Sri Lanka,2026-07-01T01:35,0
A011657,U0077,Finance,Standard User,DEVOPS,0,8,0,0,9,1,Sri Lanka,2026-06-23T21:32,0
A011658,U0595,Customer Support,Developer,CUSTOMER-PORTAL,0,5,1,0,21247,1,United Kingdom,2026-07-19T02:34,1
A011659,U0792,Customer Support,Standard User,EMAIL,0,1,1,0,308,1,Singapore,2026-06-04T10:59,0
A011660,U0644,Sales,Developer,CRM-CLOUD,1,12,1,0,35,1,Sri Lanka,2026-06-09T00:59,0
A011661,U0384,Legal,Standard User,DATA-WAREHOUSE,0,8,1,0,39,1,Sri Lanka,2026-06-23T06:47,0
A011662,U0586,Sales,Standard User,CUSTOMER-PORTAL,0,8,0,1,297,1,Sri Lanka,2026-08-12T10:14,0
A011663,U0722,Human Resources,HR Specialist,FILE-SHARE,0,11,1,0,153,1,Sri Lanka,2026-07-18T15:28,0
A011664,U0513,Sales,Finance Analyst,ERP-PROD,0,2,1,1,174,1,Sri Lanka,2026-08-18T16:15,0
A011665,U0447,Legal,Finance Analyst,DATA-WAREHOUSE,0,21,1,0,67,1,India,2026-06-03T03:15,0
A011666,U0336,Finance,Standard User,CRM-CLOUD,0,6,6,0,18457,1,Sri Lanka,2026-07-14T15:13,1
A011667,U0773,Finance,Finance Analyst,CRM-CLOUD,0,23,2,1,60,1,United Kingdom,2026-06-22T09:25,0
A011668,U0110,Information Technology,HR Specialist,DEVOPS,0,14,2,1,248,1,Sri Lanka,2026-08-22T18:28,0
A011669,U0097,Procurement,Database Administrator,CRM-CLOUD,1,77,1,1,136,1,Sri Lanka,2026-07-13T21:26,1
A011670,U0625,Finance,Standard User,CRM-CLOUD,0,14,5,1,70,1,India,2026-08-14T06:17,0
A011671,U0412,Operations,Contractor,CRM-CLOUD,0,14,3,2,628,1,Sri Lanka,2026-08-10T20:40,0
A011672,U0711,Legal,Standard User,FILE-SHARE,0,13,1,22,60,1,Sri Lanka,2026-08-18T10:37,1
A011673,U0870,Operations,Developer,FILE-SHARE,0,25,0,0,12,1,Sri Lanka,2026-08-20T07:15,0
A011674,U0780,Human Resources,Finance Analyst,DATA-WAREHOUSE,0,15,1,0,85,1,Sri Lanka,2026-07-14T09:56,0
A011675,U0255,Legal,Support Agent,DATA-WAREHOUSE,0,14,1,1,765,1,Sri Lanka,2026-06-25T05:27,0
A011676,U0080,Information Technology,Support Agent,CRM-CLOUD,0,13,1,0,159,1,India,2026-07-20T18:17,0
A011677,U0386,Procurement,Developer,DEVOPS,0,13,1,1,496,1,United States,2026-07-27T09:55,0
A011678,U0016,Operations,Contractor,FILE-SHARE,0,1,0,1,264,1,Sri Lanka,2026-07-26T02:49,0
A011679,U0596,Customer Support,Standard User,HRIS,0,10,4,1,111,1,Sri Lanka,2026-08-29T02:52,0
A011680,U0028,Legal,Support Agent,FILE-SHARE,0,14,0,0,25,2,Sri Lanka,2026-08-23T12:40,0
A011681,U0238,Human Resources,Contractor,PAYMENTS,0,11,2,2,236,1,India,2026-06-03T22:44,0
A011682,U0729,Sales,Developer,CUSTOMER-PORTAL,0,21,1,0,6,1,Sri Lanka,2026-07-17T11:33,0
A011683,U0721,Operations,Contractor,DEVOPS,0,1,1,0,333,1,Sri Lanka,2026-08-09T22:42,0
A011684,U0360,Procurement,HR Specialist,DEVOPS,0,9,1,1,21,1,Sri Lanka,2026-07-23T02:41,0
A011685,U0533,Procurement,Contractor,HRIS,0,1,3,1,105,1,Sri Lanka,2026-06-28T06:15,0
A011686,U0398,Information Technology,Standard User,FILE-SHARE,0,10,1,1,58,1,Sri Lanka,2026-07-20T02:30,0
A011687,U0443,Human Resources,Standard User,FILE-SHARE,0,6,1,0,231,1,Sri Lanka,2026-08-29T23:12,0
A011688,U0357,Information Technology,Standard User,ERP-PROD,0,9,4,3,287,1,United States,2026-08-24T23:04,0
A011689,U0326,Procurement,System Administrator,HRIS,1,3,2,0,168,1,United States,2026-08-25T02:40,0
A011690,U0417,Procurement,Database Administrator,PAYMENTS,1,11,1,2,116,1,Sri Lanka,2026-08-26T02:00,0
A011691,U0522,Customer Support,Standard User,FILE-SHARE,0,7,47,0,138,1,Sri Lanka,2026-08-13T08:49,1
A011692,U0699,Information Technology,System Administrator,DATA-WAREHOUSE,1,11,3,1,676,1,Sri Lanka,2026-08-28T16:27,0
A011693,U0658,Operations,Developer,CRM-CLOUD,0,1,0,1,89,1,Singapore,2026-06-09T15:46,0
A011694,U0399,Operations,Standard User,CRM-CLOUD,0,21,2,2,25416,1,Sri Lanka,2026-06-08T09:21,1
A011695,U0777,Information Technology,Support Agent,DEVOPS,0,13,3,0,125,1,United States,2026-07-03T06:15,0
A011696,U0711,Sales,Support Agent,HRIS,0,20,3,1,138,1,Sri Lanka,2026-08-04T07:41,0
A011697,U0881,Human Resources,Support Agent,HRIS,0,5,2,0,343,1,Singapore,2026-06-09T15:48,0
A011698,U0218,Legal,Support Agent,EMAIL,1,121,1,0,75,1,Sri Lanka,2026-07-23T01:27,1
A011699,U0097,Legal,Support Agent,FILE-SHARE,0,11,2,2,29,3,Sri Lanka,2026-07-04T10:55,0
A011700,U0145,Human Resources,Standard User,DEVOPS,0,3,0,0,81,1,United Kingdom,2026-06-28T05:40,0
A011701,U0247,Legal,Standard User,CRM-CLOUD,0,20,2,0,28,1,Sri Lanka,2026-07-22T12:41,0
A011702,U0764,Information Technology,Support Agent,PAYMENTS,0,1,2,0,231,1,Sri Lanka,2026-08-27T23:02,0
A011703,U0891,Sales,Finance Analyst,DATA-WAREHOUSE,0,2,0,0,366,1,Sri Lanka,2026-07-14T12:45,0
A011704,U0768,Customer Support,Standard User,DATA-WAREHOUSE,0,8,1,0,63,1,Sri Lanka,2026-06-18T22:02,0
A011705,U0215,Human Resources,Developer,DEVOPS,1,5,0,1,58,2,Sri Lanka,2026-08-11T15:54,0
A011706,U0760,Information Technology,Support Agent,EMAIL,0,4,5,2,102,1,Sri Lanka,2026-06-24T23:07,0
A011707,U0507,Operations,Standard User,DATA-WAREHOUSE,0,12,1,0,54,1,Sri Lanka,2026-06-13T20:01,0
A011708,U0870,Sales,Standard User,PAYMENTS,0,7,0,0,208,1,United Kingdom,2026-08-24T06:53,0
A011709,U0146,Procurement,Standard User,CRM-CLOUD,0,4,0,0,36,1,Sri Lanka,2026-08-06T19:01,0
A011710,U0158,Legal,Support Agent,ERP-PROD,0,15,1,0,81,1,Sri Lanka,2026-08-18T04:44,0
A011711,U0673,Human Resources,Database Administrator,PAYMENTS,1,8,2,2,16,1,Sri Lanka,2026-08-28T01:44,0
A011712,U0828,Information Technology,Standard User,CUSTOMER-PORTAL,0,9,1,1,456,2,Sri Lanka,2026-07-15T01:42,0
A011713,U0832,Procurement,HR Specialist,CRM-CLOUD,0,17,0,3,68,2,Sri Lanka,2026-07-18T13:46,0
A011714,U0146,Finance,Standard User,DATA-WAREHOUSE,0,12,1,0,82,1,India,2026-07-20T21:52,0
A011715,U0215,Information Technology,Finance Analyst,DATA-WAREHOUSE,0,10,1,0,175,2,United Kingdom,2026-07-12T03:07,0
A011716,U0331,Procurement,Developer,HRIS,0,5,3,1,20,1,Sri Lanka,2026-06-16T10:47,0
A011717,U0060,Legal,Standard User,CUSTOMER-PORTAL,0,9,1,1,12,1,Sri Lanka,2026-06-30T17:35,0
A011718,U0699,Human Resources,Developer,EMAIL,1,20,1,0,93,1,India,2026-08-09T16:24,0
A011719,U0127,Sales,Finance Analyst,DATA-WAREHOUSE,0,11,4,1,91,2,Sri Lanka,2026-08-14T23:09,0
A011720,U0869,Finance,Standard User,ERP-PROD,0,13,0,1,127,1,Sri Lanka,2026-06-07T20:53,0
A011721,U0449,Procurement,Finance Analyst,FILE-SHARE,0,23,8,5,74,1,Sri Lanka,2026-07-12T01:53,0
A011722,U0662,Customer Support,Contractor,ERP-PROD,0,15,1,0,405,1,Singapore,2026-08-06T01:12,0
A011723,U0289,Customer Support,Finance Analyst,CRM-CLOUD,0,10,6,0,50,1,Sri Lanka,2026-07-27T22:33,0
A011724,U0654,Finance,Standard User,EMAIL,0,11,0,0,16,1,Sri Lanka,2026-08-14T12:39,0
A011725,U0429,Operations,Support Agent,PAYMENTS,0,15,2,0,51,1,India,2026-08-14T02:12,0
A011726,U0453,Procurement,Support Agent,ERP-PROD,0,12,2,1,37,1,Sri Lanka,2026-08-22T13:49,0
A011727,U0597,Information Technology,Developer,CUSTOMER-PORTAL,1,17,0,0,15,2,Sri Lanka,2026-08-24T22:10,0
A011728,U0572,Operations,Developer,DATA-WAREHOUSE,0,18,0,0,21,1,Sri Lanka,2026-08-25T11:41,0
A011729,U0805,Operations,Standard User,DATA-WAREHOUSE,0,13,0,0,27,1,India,2026-06-03T00:51,0
A011730,U0637,Finance,Support Agent,HRIS,0,11,2,1,42,1,India,2026-06-18T17:08,0
A011731,U0314,Finance,Finance Analyst,DEVOPS,0,11,3,34,34,1,United States,2026-07-01T15:24,1
A011732,U0339,Customer Support,System Administrator,HRIS,1,11,1,1,124,1,Sri Lanka,2026-06-08T16:44,0
A011733,U0847,Procurement,Finance Analyst,ERP-PROD,0,16,1,1,23,1,Sri Lanka,2026-08-10T10:49,0
A011734,U0185,Operations,Developer,HRIS,0,2,1,0,231,1,Sri Lanka,2026-07-09T08:52,0
A011735,U0526,Finance,System Administrator,EMAIL,1,14,2,0,135,1,Sri Lanka,2026-07-30T21:50,0
A011736,U0044,Procurement,HR Specialist,EMAIL,0,13,1,0,156,1,Sri Lanka,2026-07-04T01:57,0
A011737,U0435,Procurement,Contractor,CUSTOMER-PORTAL,0,12,0,1,472,1,Sri Lanka,2026-08-08T13:24,0
A011738,U0199,Sales,Standard User,DATA-WAREHOUSE,0,1,0,1,34,1,Sri Lanka,2026-08-17T16:06,0
A011739,U0043,Legal,Support Agent,CUSTOMER-PORTAL,0,5,1,0,621,1,India,2026-07-06T07:42,0
A011740,U0065,Human Resources,Developer,ERP-PROD,0,23,1,0,138,1,Sri Lanka,2026-08-21T14:56,0
A011741,U0733,Human Resources,Developer,CUSTOMER-PORTAL,1,9,2,1,127,2,Sri Lanka,2026-07-03T11:16,0
A011742,U0432,Information Technology,Developer,ERP-PROD,0,14,0,0,50,1,Sri Lanka,2026-08-11T23:51,0
A011743,U0446,Sales,Finance Analyst,PAYMENTS,0,4,1,0,7,1,Sri Lanka,2026-07-23T15:47,0
A011744,U0568,Customer Support,HR Specialist,FILE-SHARE,0,14,0,0,127,1,Sri Lanka,2026-08-30T00:49,0
A011745,U0838,Customer Support,System Administrator,PAYMENTS,1,4,1,0,155,1,India,2026-08-19T23:24,0
A011746,U0821,Procurement,Standard User,CUSTOMER-PORTAL,0,12,2,1,33,1,Sri Lanka,2026-07-23T18:21,0
A011747,U0585,Sales,Developer,DEVOPS,1,149,1,0,134,1,United Kingdom,2026-06-18T22:23,1
A011748,U0034,Human Resources,Developer,FILE-SHARE,0,11,2,1,736,1,United Kingdom,2026-07-22T13:44,0
A011749,U0415,Information Technology,Support Agent,EMAIL,0,16,1,1,39,2,Sri Lanka,2026-06-24T20:52,0
A011750,U0734,Operations,Standard User,ERP-PROD,0,13,2,1,127,1,Sri Lanka,2026-07-27T03:25,0
A011751,U0707,Procurement,Standard User,DEVOPS,0,13,5,0,71,1,United States,2026-06-17T13:35,0
A011752,U0400,Customer Support,Standard User,FILE-SHARE,0,3,0,1,21,1,United States,2026-07-17T18:57,0
A011753,U0066,Sales,Standard User,CRM-CLOUD,0,1,0,1,142,1,Sri Lanka,2026-07-13T08:12,0
A011754,U0830,Procurement,Standard User,DEVOPS,0,3,1,0,376,1,Sri Lanka,2026-07-13T19:05,0
A011755,U0181,Sales,Support Agent,FILE-SHARE,0,10,5,0,277,1,Sri Lanka,2026-07-19T03:31,0
A011756,U0596,Procurement,Developer,PAYMENTS,0,12,1,0,202,1,Sri Lanka,2026-06-09T11:40,0
A011757,U0390,Human Resources,Contractor,CRM-CLOUD,0,8,1,0,51,1,Sri Lanka,2026-08-22T07:33,0
A011758,U0793,Procurement,Standard User,EMAIL,0,14,0,4,164,2,Sri Lanka,2026-08-19T00:57,0
A011759,U0644,Finance,Contractor,FILE-SHARE,0,13,3,0,30,1,Sri Lanka,2026-07-12T13:46,0
A011760,U0757,Sales,Support Agent,DEVOPS,0,1,6,1,19,1,Sri Lanka,2026-07-15T12:32,0
A011761,U0015,Sales,Standard User,CUSTOMER-PORTAL,0,4,1,1,83,1,Sri Lanka,2026-07-24T07:13,0
A011762,U0135,Operations,Developer,DATA-WAREHOUSE,0,7,0,0,420,1,Sri Lanka,2026-08-05T04:14,0
A011763,U0700,Human Resources,Standard User,DATA-WAREHOUSE,0,7,0,1,470,1,Sri Lanka,2026-07-06T13:05,0
A011764,U0772,Procurement,Standard User,EMAIL,0,18,1,0,288,1,India,2026-07-10T15:29,0
A011765,U0248,Operations,HR Specialist,HRIS,0,1,0,0,153,1,Sri Lanka,2026-08-10T04:16,0
A011766,U0477,Legal,HR Specialist,CUSTOMER-PORTAL,0,14,1,0,232,1,Sri Lanka,2026-08-17T07:43,0
A011767,U0350,Human Resources,Standard User,CUSTOMER-PORTAL,0,10,0,0,88,1,United States,2026-07-19T09:18,0
A011768,U0738,Sales,HR Specialist,CRM-CLOUD,0,1,1,0,48,1,Sri Lanka,2026-07-16T06:04,0
A011769,U0096,Legal,Standard User,CUSTOMER-PORTAL,0,19,0,0,358,1,Sri Lanka,2026-07-15T20:51,0
A011770,U0897,Legal,Standard User,CRM-CLOUD,0,22,2,1,396,2,Sri Lanka,2026-08-22T18:51,0
A011771,U0040,Operations,Support Agent,HRIS,0,13,2,1,907,3,Sri Lanka,2026-07-17T07:14,0
A011772,U0882,Sales,Database Administrator,DATA-WAREHOUSE,1,26,1,0,18,2,Sri Lanka,2026-08-25T17:17,0
A011773,U0389,Operations,Standard User,HRIS,0,17,1,0,98,1,Sri Lanka,2026-08-29T14:02,0
A011774,U0263,Sales,HR Specialist,EMAIL,0,9,2,1,93,1,United States,2026-07-25T08:05,0
A011775,U0342,Information Technology,Database Administrator,ERP-PROD,1,12,5,1,42,1,Sri Lanka,2026-07-04T10:29,0
A011776,U0124,Information Technology,Standard User,DEVOPS,0,16,1,1,104,2,Sri Lanka,2026-07-26T08:26,0
A011777,U0375,Customer Support,Database Administrator,CRM-CLOUD,1,16,3,2,145,1,Sri Lanka,2026-07-09T12:27,0
A011778,U0305,Human Resources,Standard User,CRM-CLOUD,0,16,2,0,60,1,India,2026-06-13T08:58,0
A011779,U0012,Procurement,Standard User,CRM-CLOUD,0,11,2,2,16,2,India,2026-06-06T05:21,0
